replace_type,top_fraction,embedding_dim,hidden_dim,context_window,replace_frac,loss
False,0.01,128,256,57,0.1,6.380839234223094
False,0.01,128,256,57,0.05,6.380839234223094
False,0.01,128,256,57,0.01,6.380839234223094
True,0.05,128,256,57,0.1,5.9843580514993295
True,0.05,128,256,57,0.05,6.1431410348374955
True,0.05,128,256,57,0.01,6.291401537772512
False,0.05,128,256,57,0.1,6.178810094788386
False,0.05,128,256,57,0.05,6.178810094788386
False,0.05,128,256,57,0.01,6.178810094788386
True,0.1,128,256,57,0.1,5.947748449140675
True,0.1,128,256,57,0.05,6.119181351301677
True,0.1,128,256,57,0.01,6.284346779385978
False,0.1,128,256,57,0.1,6.099084631986717
False,0.1,128,256,57,0.05,6.099084631986717
False,0.1,128,256,57,0.01,6.122642538749247
True,0.01,128,512,57,0.1,6.147074213629759
True,0.01,128,512,57,0.05,6.250061889572786
True,0.01,128,512,57,0.01,6.3461157124231375
False,0.01,128,512,57,0.1,6.431741661111272
False,0.01,128,512,57,0.05,6.431741661111272
False,0.01,128,512,57,0.01,6.431741661111272
True,0.05,128,512,57,0.1,6.045621890548212
True,0.05,128,512,57,0.05,6.184267064857629
True,0.05,128,512,57,0.01,6.3311521052392905
False,0.05,128,512,57,0.1,6.246847316789504
False,0.05,128,512,57,0.05,6.246847316789504
False,0.05,128,512,57,0.01,6.246847316789504
True,0.1,128,512,57,0.1,6.005098083973505
True,0.1,128,512,57,0.05,6.156034019224487
True,0.1,128,512,57,0.01,6.3296757134288795
False,0.1,128,512,57,0.1,6.165015499745929
False,0.1,128,512,57,0.05,6.165015499745929
False,0.1,128,512,57,0.01,6.185950708460553
True,0.01,256,128,57,0.1,6.042255968684413
True,0.01,256,128,57,0.05,6.150976663742936
True,0.01,256,128,57,0.01,6.249908484117901
False,0.01,256,128,57,0.1,6.306940593259177
False,0.01,256,128,57,0.05,6.306940593259177
False,0.01,256,128,57,0.01,6.306940593259177
True,0.05,256,128,57,0.1,5.928013471451326
True,0.05,256,128,57,0.05,6.0794589953644875
True,0.05,256,128,57,0.01,6.235688720250607
False,0.05,256,128,57,0.1,6.118906063011553
False,0.05,256,128,57,0.05,6.118906063011553
